                   t                divB                mass
    4.5000019523e+02    9.9491698474e-13    3.3134099259e-03
    4.5100009364e+02    9.9451523306e-13    3.3132539109e-03
    4.5200020265e+02    9.9271106830e-13    3.3131026299e-03
    4.5300000653e+02    9.8571297302e-13    3.3129564208e-03
    4.5400026433e+02    9.8499419126e-13    3.3128142827e-03
    4.5500028396e+02    9.8397392674e-13    3.3126745791e-03
    4.5600025340e+02    9.8311589509e-13    3.3125357588e-03
    4.5700006435e+02    9.8462060500e-13    3.3123972704e-03
    4.5800008463e+02    9.8246628763e-13    3.3122589980e-03
    4.5900035764e+02    9.8215917178e-13    3.3121204802e-03
    4.6000013658e+02    9.8163844932e-13    3.3119809464e-03
    4.6100004407e+02    9.7949472215e-13    3.3118394193e-03
    4.6200007914e+02    9.7393058521e-13    3.3116958432e-03
    4.6300000409e+02    9.7765473097e-13    3.3115508089e-03
    4.6400024333e+02    9.7606890462e-13    3.3114046226e-03
    4.6500019562e+02    9.7805851056e-13    3.3112582476e-03
    4.6600026011e+02    9.7699228006e-13    3.3111131203e-03
    4.6700011992e+02    9.8016438340e-13    3.3109708074e-03
    4.6800016273e+02    9.8082322913e-13    3.3108326268e-03
    4.6900024086e+02    9.8168035948e-13    3.3106990060e-03
    4.7000033911e+02    9.8723728606e-13    3.3105693822e-03
    4.7100013129e+02    9.8876542961e-13    3.3104431779e-03
    4.7200022103e+02    9.8947046664e-13    3.3103194995e-03
    4.7300016687e+02    9.8998014825e-13    3.3101979511e-03
    4.7400035128e+02    9.9320542792e-13    3.3100780651e-03
    4.7500010316e+02    9.9063291025e-13    3.3099594042e-03
    4.7600008927e+02    9.8864983869e-13    3.3098416965e-03
    4.7700024752e+02    9.9061871487e-13    3.3097251786e-03
    4.7800024168e+02    9.9352651382e-13    3.3096103061e-03
    4.7900015652e+02    9.8914442363e-13    3.3094972840e-03
    4.8000008553e+02    9.8632112097e-13    3.3093860111e-03
    4.8100003939e+02    9.8710592250e-13    3.3092768023e-03
    4.8200013690e+02    9.8432993777e-13    3.3091704361e-03
    4.8300010368e+02    9.8269431494e-13    3.3090676818e-03
    4.8400019109e+02    9.8503587609e-13    3.3089683734e-03
    4.8500035373e+02    9.8315893187e-13    3.3088713400e-03
    4.8600017724e+02    9.8267290922e-13    3.3087752028e-03
    4.8700032703e+02    9.8327001632e-13    3.3086784624e-03
    4.8800030610e+02    9.8212244406e-13    3.3085805647e-03
    4.8900012389e+02    9.8166638943e-13    3.3084813265e-03
    4.9000017773e+02    9.8289147295e-13    3.3083806701e-03
    4.9100011190e+02    9.8162785912e-13    3.3082787211e-03
    4.9200022192e+02    9.7762611489e-13    3.3081755200e-03
    4.9300020696e+02    9.7485711518e-13    3.3080711283e-03
    4.9400014013e+02    9.7393419039e-13    3.3079658170e-03
    4.9500003288e+02    9.7423071603e-13    3.3078595189e-03
    4.9600030972e+02    9.7299143713e-13    3.3077522123e-03
    4.9700034205e+02    9.7013501193e-13    3.3076446205e-03
    4.9800024744e+02    9.6970441884e-13    3.3075374896e-03
    4.9900027739e+02    9.6878329663e-13    3.3074312129e-03
    5.0000033234e+02    9.6738764327e-13    3.3073257492e-03
    5.0100007555e+02    9.6890564726e-13    3.3072208268e-03
    5.0200025336e+02    9.6750571275e-13    3.3071155403e-03
    5.0300006094e+02    9.6445708666e-13    3.3070095610e-03
    5.0400013413e+02    9.6424843716e-13    3.3069027561e-03
    5.0500005732e+02    9.6381626681e-13    3.3067950214e-03
    5.0600022461e+02    9.6538609519e-13    3.3066857303e-03
    5.0700028515e+02    9.6525946342e-13    3.3065735496e-03
    5.0800022763e+02    9.6736105511e-13    3.3064563710e-03
    5.0900005381e+02    9.6398075291e-13    3.3063322293e-03
    5.1000020076e+02    9.6837726380e-13    3.3062003737e-03
    5.1100007364e+02    9.6691401341e-13    3.3060605011e-03
    5.1200007395e+02    9.6933421244e-13    3.3059119790e-03
    5.1300013419e+02    9.6808073816e-13    3.3057551357e-03
    5.1400022099e+02    9.6760846024e-13    3.3055920186e-03
    5.1500007391e+02    9.6728602240e-13    3.3054264127e-03
    5.1600010006e+02    9.6376128789e-13    3.3052616016e-03
    5.1700028501e+02    9.6231245819e-13    3.3050991836e-03
    5.1800019965e+02    9.6495730469e-13    3.3049391231e-03
    5.1900006191e+02    9.6293254829e-13    3.3047804341e-03
    5.2000014487e+02    9.6197447304e-13    3.3046234716e-03
    5.2100001054e+02    9.5924242637e-13    3.3044684847e-03
    5.2200004734e+02    9.5836749547e-13    3.3043148354e-03
    5.2300020425e+02    9.5831093929e-13    3.3041618913e-03
    5.2400015361e+02    9.6099071092e-13    3.3040094019e-03
    5.2500029720e+02    9.6131788054e-13    3.3038584199e-03
    5.2600014148e+02    9.6442509073e-13    3.3037103358e-03
    5.2700017298e+02    9.6680540751e-13    3.3035658182e-03
    5.2800033738e+02    9.6824837880e-13    3.3034235949e-03
    5.2900023858e+02    9.6850885269e-13    3.3032821674e-03
    5.3000022438e+02    9.6800908531e-13    3.3031410481e-03
    5.3100025015e+02    9.6471463135e-13    3.3030004083e-03
    5.3200028342e+02    9.6667246668e-13    3.3028601347e-03
    5.3300032142e+02    9.6605958694e-13    3.3027198378e-03
    5.3400035922e+02    9.6369301489e-13    3.3025786694e-03
    5.3500026085e+02    9.6317950277e-13    3.3024367471e-03
    5.3600007209e+02    9.6438385654e-13    3.3022957244e-03
    5.3700010691e+02    9.6102203087e-13    3.3021571669e-03
    5.3800007629e+02    9.5724628605e-13    3.3020216882e-03
    5.3900035627e+02    9.5515753780e-13    3.3018893155e-03
    5.4000021378e+02    9.6078228674e-13    3.3017602198e-03
    5.4100005474e+02    9.5824694743e-13    3.3016343248e-03
    5.4200030645e+02    9.6271781505e-13    3.3015113314e-03
    5.4300028891e+02    9.6345755190e-13    3.3013907283e-03
    5.4400004850e+02    9.5996458799e-13    3.3012724328e-03
    5.4500035214e+02    9.6031383931e-13    3.3011572212e-03
    5.4600036160e+02    9.6017323749e-13    3.3010459970e-03
    5.4700006096e+02    9.6271466053e-13    3.3009386385e-03
    5.4800014661e+02    9.6386493667e-13    3.3008338242e-03
    5.4900024394e+02    9.5973227952e-13    3.3007299293e-03
    5.5000026351e+02    9.5672781682e-13    3.3006260191e-03
    5.5100008608e+02    9.5937919770e-13    3.3005219699e-03
    5.5200009191e+02    9.5597839108e-13    3.3004178456e-03
    5.5300026435e+02    9.6044002044e-13    3.3003135152e-03
    5.5400024309e+02    9.5619853207e-13    3.3002084804e-03
    5.5500002863e+02    9.5692182030e-13    3.3001025063e-03
    5.5600001870e+02    9.5675147579e-13    3.2999954528e-03
    5.5700006057e+02    9.5904752160e-13    3.2998864978e-03
    5.5800018889e+02    9.5645945661e-13    3.2997747249e-03
    5.5900006928e+02    9.5623368253e-13    3.2996595150e-03
    5.6000012383e+02    9.5872621038e-13    3.2995403754e-03
    5.6100032825e+02    9.5751735015e-13    3.2994176549e-03
    5.6200021917e+02    9.5350479039e-13    3.2992919980e-03
    5.6300024220e+02    9.5510931858e-13    3.2991643299e-03
    5.6400034975e+02    9.5583395875e-13    3.2990359563e-03
    5.6500034623e+02    9.5822486574e-13    3.2989083932e-03
    5.6600015433e+02    9.5766809152e-13    3.2987829282e-03
    5.6700019317e+02    9.5565617856e-13    3.2986604239e-03
    5.6800009435e+02    9.5492567998e-13    3.2985408492e-03
    5.6900019988e+02    9.5297933614e-13    3.2984235211e-03
    5.7000000756e+02    9.5263752049e-13    3.2983078061e-03
    5.7100007521e+02    9.5163911234e-13    3.2981931667e-03
    5.7200026633e+02    9.5064746390e-13    3.2980793719e-03
    5.7300020483e+02    9.5253815285e-13    3.2979660509e-03
    5.7400022261e+02    9.5042732290e-13    3.2978532345e-03
    5.7500000479e+02    9.4908912701e-13    3.2977416729e-03
    5.7600001630e+02    9.5143294140e-13    3.2976327634e-03
    5.7700026084e+02    9.5211116494e-13    3.2975282742e-03
    5.7800011418e+02    9.5470328575e-13    3.2974295381e-03
    5.7900028764e+02    9.5097373223e-13    3.2973367209e-03
    5.8000012268e+02    9.4410136743e-13    3.2972490286e-03
    5.8100016993e+02    9.4541950953e-13    3.2971646919e-03
    5.8200035126e+02    9.4612296930e-13    3.2970818029e-03
    5.8300035168e+02    9.4511802677e-13    3.2969986771e-03
    5.8400027981e+02    9.4997577473e-13    3.2969137109e-03
    5.8500020248e+02    9.5423754221e-13    3.2968247336e-03
    5.8600000114e+02    9.5478800736e-13    3.2967312475e-03
    5.8700034698e+02    9.5357261275e-13    3.2966330552e-03
    5.8800001070e+02    9.5564536304e-13    3.2965298558e-03
    5.8900014125e+02    9.5548267952e-13    3.2964196625e-03
    5.9000029017e+02    9.5040862105e-13    3.2963007250e-03
    5.9100020985e+02    9.5197552023e-13    3.2961722318e-03
    5.9200032717e+02    9.5515979103e-13    3.2960347775e-03
    5.9300020419e+02    9.5854662760e-13    3.2958902979e-03
    5.9400011926e+02    9.5698355892e-13    3.2957405885e-03
    5.9500006995e+02    9.5801801882e-13    3.2955875265e-03
    5.9600032891e+02    9.5899637318e-13    3.2954333363e-03
    5.9700033368e+02    9.5603652452e-13    3.2952793161e-03
    5.9800004936e+02    9.5577740257e-13    3.2951250641e-03
    5.9900034956e+02    9.5646013258e-13    3.2949706546e-03
    6.0000018427e+02    9.5389505058e-13    3.2948167835e-03
    6.0100008973e+02    9.5596329441e-13    3.2946633955e-03
    6.0200012800e+02    9.5577830386e-13    3.2945102871e-03
    6.0300020545e+02    9.5756444274e-13    3.2943574710e-03
    6.0400010181e+02    9.5965814811e-13    3.2942047242e-03
    6.0500026171e+02    9.5998892292e-13    3.2940521275e-03
    6.0600021979e+02    9.6259591508e-13    3.2939008786e-03
    6.0700030444e+02    9.5943372597e-13    3.2937518965e-03
    6.0800021436e+02    9.6005021089e-13    3.2936058191e-03
    6.0900018792e+02    9.6131968313e-13    3.2934635739e-03
    6.1000009224e+02    9.5821923265e-13    3.2933250965e-03
    6.1100028600e+02    9.5812099163e-13    3.2931902571e-03
    6.1200027253e+02    9.5719423634e-13    3.2930579531e-03
    6.1300033048e+02    9.5645224626e-13    3.2929270536e-03
    6.1400027414e+02    9.5283941029e-13    3.2927980094e-03
    6.1500005722e+02    9.5090298067e-13    3.2926718123e-03
    6.1600016353e+02    9.4833451882e-13    3.2925492140e-03
    6.1700027327e+02    9.5035409278e-13    3.2924302939e-03
    6.1800000928e+02    9.5144037707e-13    3.2923154589e-03
    6.1900011197e+02    9.5011930576e-13    3.2922049724e-03
    6.2000001392e+02    9.4775070580e-13    3.2920991289e-03
    6.2100018199e+02    9.4838476595e-13    3.2919979955e-03
    6.2200035161e+02    9.4968375556e-13    3.2919009254e-03
    6.2300011054e+02    9.5068283968e-13    3.2918067911e-03
    6.2400034983e+02    9.5223374089e-13    3.2917147245e-03
    6.2500033662e+02    9.5170085096e-13    3.2916240915e-03
    6.2600001426e+02    9.5612192210e-13    3.2915343356e-03
    6.2700004101e+02    9.5814104542e-13    3.2914452567e-03
    6.2800011310e+02    9.5890038540e-13    3.2913573361e-03
    6.2900020919e+02    9.5796461717e-13    3.2912715722e-03
    6.3000035329e+02    9.5807412436e-13    3.2911885907e-03
    6.3100000801e+02    9.6132148572e-13    3.2911080331e-03
    6.3200021778e+02    9.5693015727e-13    3.2910284546e-03
    6.3300013698e+02    9.5770526989e-13    3.2909477703e-03
    6.3400022684e+02    9.5431189894e-13    3.2908638637e-03
    6.3500016468e+02    9.6111824398e-13    3.2907757974e-03
    6.3600008857e+02    9.5780035638e-13    3.2906834202e-03
    6.3700012520e+02    9.5547096270e-13    3.2905870828e-03
    6.3800011651e+02    9.5476164452e-13    3.2904872653e-03
    6.3900028092e+02    9.5015175234e-13    3.2903851711e-03
    6.4000033076e+02    9.4576763424e-13    3.2902821627e-03
    6.4100018528e+02    9.4923130610e-13    3.2901785737e-03
    6.4200024431e+02    9.4942880209e-13    3.2900736992e-03
    6.4300017855e+02    9.5370870810e-13    3.2899668112e-03
    6.4400003312e+02    9.5387263090e-13    3.2898572447e-03
    6.4500030847e+02    9.5417017050e-13    3.2897445583e-03
    6.4600012954e+02    9.5338548163e-13    3.2896290554e-03
    6.4700015339e+02    9.5267053037e-13    3.2895110183e-03
    6.4800033260e+02    9.5476750293e-13    3.2893910859e-03
    6.4900001223e+02    9.5328104422e-13    3.2892687618e-03
    6.5000008468e+02    9.4867926368e-13    3.2891438670e-03
    6.5100035656e+02    9.5017135548e-13    3.2890181666e-03
    6.5200020565e+02    9.5146088150e-13    3.2888929935e-03
    6.5300002910e+02    9.4985049490e-13    3.2887685672e-03
    6.5400018619e+02    9.5051610033e-13    3.2886439975e-03
    6.5500030377e+02    9.5065918072e-13    3.2885182328e-03
    6.5600002679e+02    9.4715449999e-13    3.2883898670e-03
    6.5700026069e+02    9.4542840980e-13    3.2882578623e-03
    6.5800018138e+02    9.5004893124e-13    3.2881222399e-03
    6.5900027551e+02    9.5381252184e-13    3.2879832660e-03
    6.6000015391e+02    9.5247046970e-13    3.2878414285e-03
    6.6100024067e+02    9.5473172349e-13    3.2876969989e-03
    6.6200023391e+02    9.5208259849e-13    3.2875498755e-03
    6.6300018394e+02    9.5045582631e-13    3.2874002209e-03
    6.6400000941e+02    9.5387826399e-13    3.2872499960e-03
    6.6500016960e+02    9.5524977067e-13    3.2871006677e-03
    6.6600019927e+02    9.5965627110e-13    3.2869537133e-03
    6.6700002444e+02    9.6190822660e-13    3.2868106060e-03
    6.6800009145e+02    9.6019867092e-13    3.2866706690e-03
    6.6900016565e+02    9.5943532619e-13    3.2865330472e-03
    6.7000018623e+02    9.5940300359e-13    3.2863978980e-03
    6.7100004849e+02    9.6215928024e-13    3.2862663019e-03
    6.7200000656e+02    9.6270389393e-13    3.2861383168e-03
    6.7300032753e+02    9.6406409985e-13    3.2860143449e-03
    6.7400025885e+02    9.6292306774e-13    3.2858940923e-03
    6.7500031639e+02    9.5865816270e-13    3.2857760238e-03
    6.7600006977e+02    9.6351917786e-13    3.2856586122e-03
    6.7700034756e+02    9.6644049621e-13    3.2855402746e-03
    6.7800008208e+02    9.6397151465e-13    3.2854204580e-03
    6.7900023987e+02    9.6744104492e-13    3.2852991477e-03
    6.8000002164e+02    9.6999272018e-13    3.2851763822e-03
    6.8100030073e+02    9.6983274054e-13    3.2850513596e-03
    6.8200028125e+02    9.6898991823e-13    3.2849235961e-03
    6.8300002508e+02    9.6490480433e-13    3.2847929700e-03
    6.8400004575e+02    9.6590253650e-13    3.2846598818e-03
    6.8500007830e+02    9.6863232993e-13    3.2845256079e-03
    6.8600035952e+02    9.7230915777e-13    3.2843916915e-03
    6.8700006668e+02    9.6993447407e-13    3.2842595959e-03
    6.8800035774e+02    9.7096803267e-13    3.2841303039e-03
    6.8900017908e+02    9.6812895738e-13    3.2840031469e-03
    6.9000018497e+02    9.7306545588e-13    3.2838766989e-03
    6.9100033733e+02    9.6980468246e-13    3.2837497625e-03
    6.9200006009e+02    9.7290074445e-13    3.2836210067e-03
    6.9300007673e+02    9.7235512375e-13    3.2834898191e-03
    6.9400022790e+02    9.7446719298e-13    3.2833571647e-03
    6.9500024768e+02    9.7346333530e-13    3.2832247181e-03
    6.9600001107e+02    9.7478951815e-13    3.2830945845e-03
    6.9700018529e+02    9.7795352027e-13    3.2829684441e-03
    6.9800034145e+02    9.8045431553e-13    3.2828472748e-03
    6.9900000737e+02    9.8041977905e-13    3.2827312989e-03
    7.0000019276e+02    9.8449685461e-13    3.2826199057e-03
    7.0100023567e+02    9.8207580211e-13    3.2825119783e-03
    7.0200006899e+02    9.8468104916e-13    3.2824061570e-03
    7.0300025023e+02    9.8480148406e-13    3.2823013211e-03
    7.0400028549e+02    9.8431585505e-13    3.2821971252e-03
    7.0500027717e+02    9.8568526369e-13    3.2820940138e-03
    7.0600035310e+02    9.8495645544e-13    3.2819920403e-03
    7.0700022736e+02    9.8714704403e-13    3.2818909933e-03
    7.0800030835e+02    9.8697072844e-13    3.2817909328e-03
    7.0900024873e+02    9.8656328724e-13    3.2816915096e-03
    7.1000000347e+02    9.8737887946e-13    3.2815925928e-03
    7.1100033385e+02    9.8701890309e-13    3.2814943748e-03
    7.1200018257e+02    9.8497815143e-13    3.2813973827e-03
    7.1300008605e+02    9.8892000149e-13    3.2813017712e-03
    7.1400007864e+02    9.8808709340e-13    3.2812068695e-03
    7.1500001588e+02    9.8816595661e-13    3.2811121494e-03
    7.1600027650e+02    9.8593660653e-13    3.2810169136e-03
    7.1700001634e+02    9.8487623444e-13    3.2809204485e-03
    7.1800012384e+02    9.8433793675e-13    3.2808225246e-03
    7.1900014089e+02    9.8444620466e-13    3.2807234852e-03
    7.2000028726e+02    9.8626659270e-13    3.2806240659e-03
    7.2100023372e+02    9.9048194355e-13    3.2805250653e-03
    7.2200017859e+02    9.9292828009e-13    3.2804259478e-03
    7.2300023650e+02    9.9618003526e-13    3.2803256677e-03
    7.2400012349e+02    9.9836724986e-13    3.2802232094e-03
    7.2500024862e+02    1.0005071465e-12    3.2801182456e-03
    7.2600007660e+02    9.9933737991e-13    3.2800119172e-03
    7.2700006201e+02    1.0002986097e-12    3.2799057326e-03
    7.2800032903e+02    9.9643014428e-13    3.2798006912e-03
    7.2900020410e+02    9.9855516961e-13    3.2796970836e-03
    7.3000009945e+02    1.0002592908e-12    3.2795938560e-03
    7.3100010515e+02    1.0027905742e-12    3.2794903850e-03
    7.3200014972e+02    1.0057341996e-12    3.2793862433e-03
    7.3300009757e+02    1.0092946479e-12    3.2792812633e-03
    7.3400020778e+02    1.0098474789e-12    3.2791747519e-03
    7.3500024626e+02    1.0086096646e-12    3.2790668838e-03
    7.3600004750e+02    1.0032531633e-12    3.2789586602e-03
    7.3700000216e+02    1.0002301114e-12    3.2788504007e-03
    7.3800018515e+02    9.9965925444e-13    3.2787412257e-03
    7.3900005817e+02    1.0012329133e-12    3.2786292296e-03
    7.4000026666e+02    1.0003965127e-12    3.2785124263e-03
    7.4100024227e+02    9.9817009185e-13    3.2783900871e-03
    7.4200030084e+02    9.9953217203e-13    3.2782618297e-03
    7.4300008309e+02    9.9738247378e-13    3.2781275648e-03
    7.4400029834e+02    9.9663282271e-13    3.2779869956e-03
    7.4500024233e+02    1.0006611551e-12    3.2778404834e-03
    7.4600002020e+02    9.9787108765e-13    3.2776905774e-03
    7.4700015515e+02    9.9421149706e-13    3.2775414617e-03
    7.4800015393e+02    9.9436899815e-13    3.2773952199e-03
    7.4900028215e+02    9.9393513787e-13    3.2772530258e-03
    7.5000023570e+02    9.9820512965e-13    3.2771153401e-03
    7.5100027590e+02    1.0012485733e-12    3.2769822279e-03
    7.5200009526e+02    1.0046256083e-12    3.2768550716e-03
    7.5300027804e+02    1.0053413482e-12    3.2767332596e-03
    7.5400020964e+02    1.0070728461e-12    3.2766148803e-03
    7.5500005970e+02    1.0034788247e-12    3.2764977906e-03
    7.5600019666e+02    1.0046607588e-12    3.2763810609e-03
    7.5700030452e+02    1.0043233369e-12    3.2762643896e-03
    7.5800009645e+02    1.0007796752e-12    3.2761480310e-03
    7.5900029565e+02    1.0041237003e-12    3.2760321455e-03
    7.6000030837e+02    1.0067871360e-12    3.2759165774e-03
    7.6100009961e+02    1.0078533665e-12    3.2758009247e-03
    7.6200022612e+02    1.0073146182e-12    3.2756850084e-03
    7.6300014658e+02    1.0072049983e-12    3.2755690084e-03
    7.6400027045e+02    1.0055474065e-12    3.2754529638e-03
    7.6500034846e+02    1.0071586944e-12    3.2753375326e-03
    7.6600004338e+02    1.0076186922e-12    3.2752234865e-03
    7.6700024657e+02    1.0103865653e-12    3.2751117503e-03
    7.6800017032e+02    1.0111951384e-12    3.2750032279e-03
    7.6900004306e+02    1.0072338397e-12    3.2748977517e-03
    7.7000015447e+02    1.0072448806e-12    3.2747946837e-03
    7.7100015195e+02    1.0038916172e-12    3.2746924719e-03
    7.7200029940e+02    1.0037832366e-12    3.2745897996e-03
    7.7300008678e+02    1.0017137535e-12    3.2744854638e-03
    7.7400016885e+02    1.0000432056e-12    3.2743784902e-03
    7.7500023380e+02    9.9975501690e-13    3.2742686139e-03
    7.7600022981e+02    9.9846380095e-13    3.2741564216e-03
    7.7700024018e+02    1.0007792246e-12    3.2740429615e-03
    7.7800009188e+02    1.0020186161e-12    3.2739295585e-03
    7.7900008116e+02    1.0046686451e-12    3.2738174289e-03
    7.8000028092e+02    1.0058689430e-12    3.2737072039e-03
    7.8100005632e+02    1.0066326768e-12    3.2735989193e-03
    7.8200020953e+02    1.0095385605e-12    3.2734921440e-03
    7.8300020491e+02    1.0122635095e-12    3.2733862288e-03
    7.8400012853e+02    1.0102955346e-12    3.2732806745e-03
    7.8500018231e+02    1.0109977551e-12    3.2731754504e-03
    7.8600009605e+02    1.0091185576e-12    3.2730710285e-03
    7.8700026116e+02    1.0110439464e-12    3.2729683589e-03
    7.8800018527e+02    1.0101796057e-12    3.2728677040e-03
    7.8900001485e+02    1.0149579271e-12    3.2727687403e-03
    7.9000025551e+02    1.0138268035e-12    3.2726718884e-03
    7.9100024548e+02    1.0118564627e-12    3.2725774263e-03
    7.9200007356e+02    1.0094965377e-12    3.2724857879e-03
    7.9300025803e+02    1.0096997794e-12    3.2723970029e-03
    7.9400035136e+02    1.0119639420e-12    3.2723106696e-03
    7.9500022403e+02    1.0097228751e-12    3.2722265963e-03
    7.9600013648e+02    1.0119130189e-12    3.2721443949e-03
    7.9700000234e+02    1.0140960650e-12    3.2720633535e-03
    7.9800002020e+02    1.0174559754e-12    3.2719815860e-03
    7.9900012036e+02    1.0188247026e-12    3.2718979727e-03
    8.0000027926e+02    1.0231095657e-12    3.2718125016e-03
    8.0100005917e+02    1.0250911727e-12    3.2717253727e-03
    8.0200025726e+02    1.0272456027e-12    3.2716353494e-03
    8.0300022945e+02    1.0269282347e-12    3.2715387877e-03
    8.0400022126e+02    1.0278492442e-12    3.2714293982e-03
    8.0500007982e+02    1.0282868223e-12    3.2713064632e-03
    8.0600028109e+02    1.0279610047e-12    3.2711723289e-03
    8.0700026077e+02    1.0289212205e-12    3.2710306121e-03
    8.0800008190e+02    1.0267733248e-12    3.2708845818e-03
    8.0900005780e+02    1.0280390792e-12    3.2707368413e-03
    8.1000028770e+02    1.0269366843e-12    3.2705884341e-03
    8.1100008721e+02    1.0257059677e-12    3.2704395918e-03
    8.1200023796e+02    1.0245354125e-12    3.2702901714e-03
    8.1300004835e+02    1.0229896937e-12    3.2701401396e-03
    8.1400024012e+02    1.0224601836e-12    3.2699890127e-03
    8.1500021308e+02    1.0269844529e-12    3.2698364290e-03
    8.1600027654e+02    1.0274035545e-12    3.2696818179e-03
    8.1700001932e+02    1.0277142755e-12    3.2695265973e-03
    8.1800019187e+02    1.0291365170e-12    3.2693718799e-03
    8.1900007141e+02    1.0313151693e-12    3.2692172023e-03
    8.2000011524e+02    1.0344107754e-12    3.2690614177e-03
    8.2100017033e+02    1.0343250398e-12    3.2689054257e-03
    8.2200029151e+02    1.0316007668e-12    3.2687503281e-03
    8.2300022769e+02    1.0314919356e-12    3.2685968502e-03
    8.2400023699e+02    1.0352923533e-12    3.2684453526e-03
    8.2500004129e+02    1.0398758826e-12    3.2682958210e-03
    8.2600030539e+02    1.0431772090e-12    3.2681476885e-03
    8.2700012080e+02    1.0400425093e-12    3.2680009536e-03
    8.2800002038e+02    1.0399101318e-12    3.2678556930e-03
    8.2900033854e+02    1.0383600192e-12    3.2677115029e-03
    8.3000032913e+02    1.0377713617e-12    3.2675673794e-03
    8.3100025389e+02    1.0397023836e-12    3.2674221688e-03
    8.3200007625e+02    1.0378755738e-12    3.2672758157e-03
    8.3300032094e+02    1.0399906849e-12    3.2671296181e-03
    8.3400011079e+02    1.0423688611e-12    3.2669854917e-03
    8.3500011375e+02    1.0445891983e-12    3.2668443240e-03
    8.3600025397e+02    1.0478472625e-12    3.2667066539e-03
    8.3700026199e+02    1.0419582092e-12    3.2665737300e-03
    8.3800002176e+02    1.0428647980e-12    3.2664469210e-03
    8.3900026881e+02    1.0423009261e-12    3.2663263919e-03
    8.4000022732e+02    1.0423743816e-12    3.2662123545e-03
    8.4100011459e+02    1.0432048111e-12    3.2661045513e-03
    8.4200008461e+02    1.0370104445e-12    3.2660020278e-03
    8.4300017278e+02    1.0319829153e-12    3.2659027420e-03
    8.4400015715e+02    1.0310508649e-12    3.2658032803e-03
    8.4500030788e+02    1.0281432913e-12    3.2657007345e-03
    8.4600004456e+02    1.0263443090e-12    3.2655938471e-03
    8.4700028221e+02    1.0302898350e-12    3.2654820467e-03
    8.4800002925e+02    1.0314621929e-12    3.2653668527e-03
    8.4900016759e+02    1.0365853718e-12    3.2652509744e-03
    8.5000026748e+02    1.0337763772e-12    3.2651364836e-03
    8.5100006767e+02    1.0382909576e-12    3.2650244413e-03
    8.5200026727e+02    1.0384112803e-12    3.2649154242e-03
    8.5300000180e+02    1.0380347648e-12    3.2648093857e-03
    8.5400032168e+02    1.0373136172e-12    3.2647049184e-03
    8.5500017854e+02    1.0410035138e-12    3.2646003957e-03
    8.5600017346e+02    1.0432463833e-12    3.2644946007e-03
    8.5700020579e+02    1.0421401579e-12    3.2643865369e-03
    8.5800008989e+02    1.0422569881e-12    3.2642754209e-03
    8.5900012703e+02    1.0427531503e-12    3.2641607159e-03
    8.6000018816e+02    1.0434558214e-12    3.2640418871e-03
    8.6100016697e+02    1.0407722193e-12    3.2639185234e-03
    8.6200025104e+02    1.0410147799e-12    3.2637910131e-03
    8.6300002183e+02    1.0432179925e-12    3.2636609636e-03
    8.6400019071e+02    1.0415190538e-12    3.2635301244e-03
    8.6500005196e+02    1.0438590377e-12    3.2634003939e-03
    8.6600000532e+02    1.0436670621e-12    3.2632732944e-03
    8.6700009065e+02    1.0437128028e-12    3.2631501455e-03
    8.6800005569e+02    1.0463657609e-12    3.2630314496e-03
    8.6900020826e+02    1.0471036952e-12    3.2629170766e-03
    8.7000021227e+02    1.0455855785e-12    3.2628062115e-03
    8.7100034276e+02    1.0414841287e-12    3.2626982211e-03
    8.7200016645e+02    1.0384793280e-12    3.2625925186e-03
    8.7300010692e+02    1.0373605971e-12    3.2624882186e-03
    8.7400033324e+02    1.0385290118e-12    3.2623848522e-03
    8.7500015638e+02    1.0383323044e-12    3.2622817463e-03
    8.7600019760e+02    1.0411689012e-12    3.2621787125e-03
    8.7700027416e+02    1.0417102407e-12    3.2620767433e-03
    8.7800011680e+02    1.0432808577e-12    3.2619767986e-03
    8.7900004931e+02    1.0437962851e-12    3.2618789831e-03
    8.8000018944e+02    1.0441150051e-12    3.2617829527e-03
    8.8100032512e+02    1.0439074822e-12    3.2616882079e-03
    8.8200031767e+02    1.0439075949e-12    3.2615944015e-03
    8.8300034455e+02    1.0401671132e-12    3.2615010865e-03
    8.8400023646e+02    1.0414271218e-12    3.2614088941e-03
    8.8500010317e+02    1.0410809124e-12    3.2613161376e-03
    8.8600017180e+02    1.0366990475e-12    3.2612193377e-03
    8.8700014894e+02    1.0355039320e-12    3.2611177513e-03
    8.8800012453e+02    1.0312402493e-12    3.2610127665e-03
    8.8900018460e+02    1.0346043282e-12    3.2609055325e-03
    8.9000016138e+02    1.0352645259e-12    3.2607966626e-03
    8.9100023612e+02    1.0318830970e-12    3.2606864752e-03
    8.9200034198e+02    1.0272354632e-12    3.2605746078e-03
    8.9300015210e+02    1.0283038343e-12    3.2604610891e-03
    8.9400023749e+02    1.0310344163e-12    3.2603460629e-03
    8.9500001095e+02    1.0346629123e-12    3.2602305220e-03
    8.9600031049e+02    1.0367239458e-12    3.2601149480e-03
    8.9700015379e+02    1.0373494436e-12    3.2599993047e-03
    8.9800000552e+02    1.0361141079e-12    3.2598838401e-03
    8.9900001839e+02    1.0381228663e-12    3.2597689405e-03
    9.0000020131e+02    1.0343916229e-12    3.2596542451e-03
