                   t                divB                mass
    4.5000014085e+02    4.9625720179e-12    4.4353720066e-03
    4.5100013426e+02    4.9630381215e-12    4.4354918469e-03
    4.5200013085e+02    4.9684465535e-12    4.4356116820e-03
    4.5300013060e+02    4.9677467187e-12    4.4357315109e-03
    4.5400013350e+02    4.9665141941e-12    4.4358513325e-03
    4.5500013951e+02    4.9684152987e-12    4.4359711457e-03
    4.5600014862e+02    4.9709156793e-12    4.4360909496e-03
    4.5700016082e+02    4.9797009841e-12    4.4362107429e-03
    4.5800017609e+02    4.9783393638e-12    4.4363305244e-03
    4.5900019444e+02    4.9803505395e-12    4.4364502931e-03
    4.6000021585e+02    4.9772277815e-12    4.4365700491e-03
    4.6100024030e+02    4.9796738060e-12    4.4366897927e-03
    4.6200001924e+02    4.9785228156e-12    4.4368094955e-03
    4.6300004969e+02    4.9749380308e-12    4.4369292181e-03
    4.6400008314e+02    4.9801562164e-12    4.4370489318e-03
    4.6500011960e+02    4.9831553143e-12    4.4371686375e-03
    4.6600015910e+02    4.9851338764e-12    4.4372883360e-03
    4.6700020167e+02    4.9877022021e-12    4.4374080286e-03
    4.6800024732e+02    4.9907814752e-12    4.4375277176e-03
    4.6900004758e+02    4.9933538777e-12    4.4376473760e-03
    4.7000009951e+02    4.9959330746e-12    4.4377670669e-03
    4.7100015460e+02    4.9978735874e-12    4.4378867627e-03
    4.7200021288e+02    4.9968122846e-12    4.4380064644e-03
    4.7300002587e+02    5.0017790733e-12    4.4381261419e-03
    4.7400009065e+02    5.0041408458e-12    4.4382458545e-03
    4.7500015870e+02    5.0103455947e-12    4.4383655719e-03
    4.7600023007e+02    5.0113375935e-12    4.4384852937e-03
    4.7700005625e+02    5.0135213499e-12    4.4386049893e-03
    4.7800013431e+02    5.0166033408e-12    4.4387247169e-03
    4.7900021572e+02    5.0196418468e-12    4.4388444447e-03
    4.8000005196e+02    5.0208363221e-12    4.4389641414e-03
    4.8100014005e+02    5.0209314453e-12    4.4390838650e-03
    4.8200023144e+02    5.0200658244e-12    4.4392035855e-03
    4.8300007758e+02    5.0226885063e-12    4.4393232731e-03
    4.8400017549e+02    5.0228230376e-12    4.4394429877e-03
    4.8500002809e+02    5.0234046479e-12    4.4395626698e-03
    4.8600013241e+02    5.0232415796e-12    4.4396823786e-03
    4.8700023989e+02    5.0299355334e-12    4.4398020837e-03
    4.8800010195e+02    5.0283578475e-12    4.4399217536e-03
    4.8900021566e+02    5.0269255643e-12    4.4400414457e-03
    4.9000008392e+02    5.0273128515e-12    4.4401610983e-03
    4.9100020382e+02    5.0308731761e-12    4.4402807683e-03
    4.9200007829e+02    5.0327307958e-12    4.4404003945e-03
    4.9300020441e+02    5.0321695691e-12    4.4405200351e-03
    4.9400008510e+02    5.0316762875e-12    4.4406396307e-03
    4.9500021743e+02    5.0258968751e-12    4.4407592416e-03
    4.9600010428e+02    5.0202112270e-12    4.4408788103e-03
    4.9700024273e+02    5.0198864493e-12    4.4409983977e-03
    4.9800013571e+02    5.0202302516e-12    4.4411179465e-03
    4.9900003177e+02    5.0198742191e-12    4.4412374883e-03
    5.0000017948e+02    5.0165652915e-12    4.4413570546e-03
    5.0100008178e+02    5.0205047499e-12    4.4414765880e-03
    5.0200023577e+02    5.0197084330e-12    4.4415961497e-03
    5.0300014440e+02    5.0235310258e-12    4.4417156818e-03
    5.0400005624e+02    5.0295903413e-12    4.4418352156e-03
    5.0500021988e+02    5.0322807233e-12    4.4419547816e-03
    5.0600013824e+02    5.0399696695e-12    4.4420743207e-03
    5.0700005990e+02    5.0442760316e-12    4.4421938620e-03
    5.0800023343e+02    5.0497102828e-12    4.4423134344e-03
    5.0900016177e+02    5.0535138509e-12    4.4424329782e-03
    5.1000009349e+02    5.0560331196e-12    4.4425525233e-03
    5.1100002859e+02    5.0624089164e-12    4.4426720695e-03
    5.1200021564e+02    5.0657470910e-12    4.4427916463e-03
    5.1300015751e+02    5.0708594004e-12    4.4429111942e-03
    5.1400010276e+02    5.0727415006e-12    4.4430307419e-03
    5.1500005133e+02    5.0728961538e-12    4.4431502882e-03
    5.1600000323e+02    5.0773227367e-12    4.4432698312e-03
    5.1700020700e+02    5.0788809406e-12    4.4433893990e-03
    5.1800016549e+02    5.0809993976e-12    4.4435089307e-03
    5.1900012725e+02    5.0807105171e-12    4.4436284546e-03
    5.2000009225e+02    5.0833308674e-12    4.4437479699e-03
    5.2100006048e+02    5.0846527145e-12    4.4438674757e-03
    5.2200003188e+02    5.0877282705e-12    4.4439869713e-03
    5.2300000644e+02    5.0842150168e-12    4.4441064556e-03
    5.2400023269e+02    5.0779209236e-12    4.4442259574e-03
    5.2500021351e+02    5.0740633477e-12    4.4443454162e-03
    5.2600019744e+02    5.0749971028e-12    4.4444648611e-03
    5.2700018451e+02    5.0727210747e-12    4.4445842917e-03
    5.2800017468e+02    5.0721228878e-12    4.4447037084e-03
    5.2900016796e+02    5.0704041948e-12    4.4448231121e-03
    5.3000016432e+02    5.0666078965e-12    4.4449425035e-03
    5.3100016377e+02    5.0658988262e-12    4.4450618833e-03
    5.3200016633e+02    5.0656303716e-12    4.4451812523e-03
    5.3300017203e+02    5.0668880231e-12    4.4453006110e-03
    5.3400018089e+02    5.0698351877e-12    4.4454199607e-03
    5.3500019295e+02    5.0817318118e-12    4.4455393035e-03
    5.3600020826e+02    5.0901939677e-12    4.4456586421e-03
    5.3700022684e+02    5.0952099836e-12    4.4457779791e-03
    5.3800000016e+02    5.0984897985e-12    4.4458972874e-03
    5.3900002538e+02    5.1071883112e-12    4.4460166277e-03
    5.4000005397e+02    5.1138529885e-12    4.4461359707e-03
    5.4100008594e+02    5.1191374589e-12    4.4462553159e-03
    5.4200012127e+02    5.1270597877e-12    4.4463746630e-03
    5.4300015999e+02    5.1344452072e-12    4.4464940110e-03
    5.4400020212e+02    5.1416526297e-12    4.4466133599e-03
    5.4500024766e+02    5.1437915125e-12    4.4467327091e-03
    5.4600004804e+02    5.1431495559e-12    4.4468520280e-03
    5.4700010043e+02    5.1385157960e-12    4.4469713748e-03
    5.4800015622e+02    5.1421603590e-12    4.4470907191e-03
    5.4900021541e+02    5.1398376431e-12    4.4472100609e-03
    5.5000002937e+02    5.1423179302e-12    4.4473293710e-03
    5.5100009523e+02    5.1411857521e-12    4.4474487095e-03
    5.5200016437e+02    5.1486966450e-12    4.4475680476e-03
    5.5300023674e+02    5.1553029626e-12    4.4476873858e-03
    5.5400006371e+02    5.1611418502e-12    4.4478066947e-03
    5.5500014242e+02    5.1626796282e-12    4.4479260336e-03
    5.5600022424e+02    5.1731318497e-12    4.4480453724e-03
    5.5700006055e+02    5.1775846945e-12    4.4481646804e-03
    5.5800014854e+02    5.1826415622e-12    4.4482840157e-03
    5.5900023964e+02    5.1823614357e-12    4.4484033477e-03
    5.6000008526e+02    5.1797790191e-12    4.4485226459e-03
    5.6100018260e+02    5.1805756290e-12    4.4486419695e-03
    5.6200003446e+02    5.1836482670e-12    4.4487612594e-03
    5.6300013804e+02    5.1848388048e-12    4.4488805755e-03
    5.6400024472e+02    5.1895192524e-12    4.4489998895e-03
    5.6500010593e+02    5.1899569501e-12    4.4491191732e-03
    5.6600021887e+02    5.1939166555e-12    4.4492384879e-03
    5.6700008638e+02    5.1968463122e-12    4.4493577758e-03
    5.6800020566e+02    5.2034030241e-12    4.4494770981e-03
    5.6900007955e+02    5.2085561852e-12    4.4495963965e-03
    5.7000020526e+02    5.2108789011e-12    4.4497157312e-03
    5.7100008561e+02    5.2105287430e-12    4.4498350426e-03
    5.7200021780e+02    5.2137326903e-12    4.4499543900e-03
    5.7300010466e+02    5.2212114853e-12    4.4500737129e-03
    5.7400024340e+02    5.2202076986e-12    4.4501930691e-03
    5.7500013682e+02    5.2274063671e-12    4.4503123977e-03
    5.7600003355e+02    5.2309633905e-12    4.4504317271e-03
    5.7700018220e+02    5.2361574035e-12    4.4505510865e-03
    5.7800008557e+02    5.2443656947e-12    4.4506704165e-03
    5.7900024087e+02    5.2478293427e-12    4.4507897763e-03
    5.8000015086e+02    5.2516227230e-12    4.4509091063e-03
    5.8100006415e+02    5.2548704400e-12    4.4510284351e-03
    5.8200022930e+02    5.2555970183e-12    4.4511477913e-03
    5.8300014906e+02    5.2539396029e-12    4.4512671144e-03
    5.8400007202e+02    5.2530379456e-12    4.4513864330e-03
    5.8500024677e+02    5.2561047476e-12    4.4515057759e-03
    5.8600017605e+02    5.2627344091e-12    4.4516250825e-03
    5.8700010845e+02    5.2653868573e-12    4.4517443814e-03
    5.8800004395e+02    5.2693640706e-12    4.4518636714e-03
    5.8900023113e+02    5.2715817390e-12    4.4519829816e-03
    5.9000017274e+02    5.2735367888e-12    4.4521022522e-03
    5.9100011739e+02    5.2742487771e-12    4.4522215125e-03
    5.9200006510e+02    5.2761250413e-12    4.4523407621e-03
    5.9300001587e+02    5.2730582393e-12    4.4524600007e-03
    5.9400021833e+02    5.2698776359e-12    4.4525792577e-03
    5.9500017524e+02    5.2675461660e-12    4.4526984741e-03
    5.9600013521e+02    5.2663031045e-12    4.4528176802e-03
    5.9700009823e+02    5.2663352023e-12    4.4529368772e-03
    5.9800006430e+02    5.2644151683e-12    4.4530560659e-03
    5.9900003342e+02    5.2695128878e-12    4.4531752474e-03
    6.0000000562e+02    5.2738227513e-12    4.4532944226e-03
    6.0100022955e+02    5.2763409722e-12    4.4534136227e-03
    6.0200020799e+02    5.2775957057e-12    4.4535327905e-03
    6.0300018958e+02    5.2843508405e-12    4.4536519578e-03
    6.0400017434e+02    5.2925620497e-12    4.4537711265e-03
    6.0500016231e+02    5.3000875325e-12    4.4538902985e-03
    6.0600015349e+02    5.3042135631e-12    4.4540094749e-03
    6.0700014789e+02    5.3032360381e-12    4.4541286567e-03
    6.0800014555e+02    5.3096818666e-12    4.4542478441e-03
    6.0900014646e+02    5.3085146727e-12    4.4543670367e-03
    6.1000015064e+02    5.3137145216e-12    4.4544862335e-03
    6.1100015810e+02    5.3114530833e-12    4.4546054334e-03
    6.1200016885e+02    5.3127253247e-12    4.4547246349e-03
    6.1300018288e+02    5.3108490605e-12    4.4548438361e-03
    6.1400020017e+02    5.3145490652e-12    4.4549630353e-03
    6.1500022070e+02    5.3142572667e-12    4.4550822304e-03
    6.1600024443e+02    5.3164924431e-12    4.4552014200e-03
    6.1700002272e+02    5.3196963904e-12    4.4553205736e-03
    6.1800005281e+02    5.3207818808e-12    4.4554397505e-03
    6.1900008606e+02    5.3245489991e-12    4.4555589216e-03
    6.2000012244e+02    5.3295270812e-12    4.4556780870e-03
    6.2100016194e+02    5.3303091011e-12    4.4557972467e-03
    6.2200020453e+02    5.3285670642e-12    4.4559164004e-03
    6.2300000156e+02    5.3326522429e-12    4.4560355176e-03
    6.2400005029e+02    5.3321853654e-12    4.4561546563e-03
    6.2500010209e+02    5.3235393764e-12    4.4562737848e-03
    6.2600015696e+02    5.3200115328e-12    4.4563929021e-03
    6.2700021492e+02    5.3189698122e-12    4.4565120071e-03
    6.2800002733e+02    5.3107469310e-12    4.4566310694e-03
    6.2900009150e+02    5.3073766586e-12    4.4567501485e-03
    6.3000015874e+02    5.2989466005e-12    4.4568692162e-03
    6.3100022905e+02    5.2957659970e-12    4.4569882745e-03
    6.3200005377e+02    5.2970440744e-12    4.4571072957e-03
    6.3300013023e+02    5.2998424218e-12    4.4572263409e-03
    6.3400020980e+02    5.2997986520e-12    4.4573453819e-03
    6.3500004385e+02    5.3083512655e-12    4.4574643909e-03
    6.3600012971e+02    5.3154332146e-12    4.4575834295e-03
    6.3700021874e+02    5.3211874806e-12    4.4577024704e-03
    6.3800006231e+02    5.3216105884e-12    4.4578214861e-03
    6.3900015775e+02    5.3226727349e-12    4.4579405369e-03
    6.4000000775e+02    5.3301748738e-12    4.4580595634e-03
    6.4100010964e+02    5.3355994076e-12    4.4581786242e-03
    6.4200021477e+02    5.3447881417e-12    4.4582976882e-03
    6.4300007450e+02    5.3469328606e-12    4.4584167247e-03
    6.4400018615e+02    5.3456839631e-12    4.4585357916e-03
    6.4500005242e+02    5.3489025003e-12    4.4586548293e-03
    6.4600017061e+02    5.3590103997e-12    4.4587738965e-03
    6.4700004342e+02    5.3598682872e-12    4.4588929342e-03
    6.4800016815e+02    5.3573996721e-12    4.4590120016e-03
    6.4900004745e+02    5.3553074769e-12    4.4591310387e-03
    6.5000017862e+02    5.3546071606e-12    4.4592501034e-03
    6.5100006432e+02    5.3529993510e-12    4.4593691348e-03
    6.5200020185e+02    5.3505686696e-12    4.4594881905e-03
    6.5300009386e+02    5.3517387815e-12    4.4596072104e-03
    6.5400023767e+02    5.3556197013e-12    4.4597262530e-03
    6.5500013592e+02    5.3529584992e-12    4.4598452592e-03
    6.5600003725e+02    5.3508517142e-12    4.4599642578e-03
    6.5700019032e+02    5.3449544669e-12    4.4600832773e-03
    6.5800009777e+02    5.3411727586e-12    4.4602022573e-03
    6.5900000830e+02    5.3387245693e-12    4.4603212263e-03
    6.6000017058e+02    5.3342279547e-12    4.4604402131e-03
    6.6100008729e+02    5.3284153290e-12    4.4605591580e-03
    6.6200000710e+02    5.3248670595e-12    4.4606780906e-03
    6.6300017868e+02    5.3250684004e-12    4.4607970414e-03
    6.6400010467e+02    5.3215697367e-12    4.4609159528e-03
    6.6500003373e+02    5.3209423699e-12    4.4610348569e-03
    6.6600021457e+02    5.3190952855e-12    4.4611537853e-03
    6.6700014985e+02    5.3240091720e-12    4.4612726800e-03
    6.6800008826e+02    5.3277237666e-12    4.4613915709e-03
    6.6900002982e+02    5.3272189552e-12    4.4615104588e-03
    6.7000022323e+02    5.3294949834e-12    4.4616293749e-03
    6.7100017115e+02    5.3329994831e-12    4.4617482621e-03
    6.7200012225e+02    5.3366848979e-12    4.4618671513e-03
    6.7300007657e+02    5.3399588769e-12    4.4619860438e-03
    6.7400003411e+02    5.3454680322e-12    4.4621049399e-03
    6.7500024356e+02    5.3466906678e-12    4.4622238692e-03
    6.7600020756e+02    5.3483334933e-12    4.4623427731e-03
    6.7700017483e+02    5.3502535273e-12    4.4624616811e-03
    6.7800014536e+02    5.3546859462e-12    4.4625805933e-03
    6.7900011915e+02    5.3562558220e-12    4.4626995079e-03
    6.8000009622e+02    5.3513973773e-12    4.4628184225e-03
    6.8100007655e+02    5.3524186720e-12    4.4629373346e-03
    6.8200006015e+02    5.3476652747e-12    4.4630562427e-03
    6.8300004698e+02    5.3447414540e-12    4.4631751457e-03
    6.8400003702e+02    5.3415170808e-12    4.4632940444e-03
    6.8500003024e+02    5.3372042992e-12    4.4634129387e-03
    6.8600002663e+02    5.3391184973e-12    4.4635318277e-03
    6.8700002619e+02    5.3400493344e-12    4.4636507107e-03
    6.8800002887e+02    5.3379483854e-12    4.4637695868e-03
    6.8900003467e+02    5.3318497971e-12    4.4638884557e-03
    6.9000004357e+02    5.3298538955e-12    4.4640073176e-03
    6.9100005555e+02    5.3258766822e-12    4.4641261727e-03
    6.9200007061e+02    5.3233205275e-12    4.4642450215e-03
    6.9300008877e+02    5.3157512750e-12    4.4643638626e-03
    6.9400011003e+02    5.3121213019e-12    4.4644826936e-03
    6.9500013442e+02    5.3084212971e-12    4.4646015119e-03
    6.9600016192e+02    5.3064604113e-12    4.4647203167e-03
    6.9700019252e+02    5.3073620687e-12    4.4648391087e-03
    6.9800022622e+02    5.3065654588e-12    4.4649578898e-03
    6.9900001431e+02    5.3021067780e-12    4.4650766325e-03
    7.0000005423e+02    5.3013743638e-12    4.4651953984e-03
    7.0100009729e+02    5.2953662331e-12    4.4653141600e-03
    7.0200014350e+02    5.2992208911e-12    4.4654329190e-03
    7.0300019289e+02    5.3003764130e-12    4.4655516773e-03
    7.0400024546e+02    5.3002859555e-12    4.4656704364e-03
    7.0500005254e+02    5.3054361987e-12    4.4657891680e-03
    7.0600011154e+02    5.3076451132e-12    4.4659079320e-03
    7.0700017376e+02    5.3072716111e-12    4.4660266990e-03
    7.0800023923e+02    5.3151355802e-12    4.4661454689e-03
    7.0900005923e+02    5.3166908661e-12    4.4662642113e-03
    7.1000013121e+02    5.3113159381e-12    4.4663829848e-03
    7.1100020647e+02    5.3123459867e-12    4.4665017592e-03
    7.1200003631e+02    5.3102158578e-12    4.4666205046e-03
    7.1300011817e+02    5.3086780798e-12    4.4667392795e-03
    7.1400020333e+02    5.3040910077e-12    4.4668580536e-03
    7.1500004307e+02    5.3064808372e-12    4.4669767963e-03
    7.1600013480e+02    5.3049518132e-12    4.4670955656e-03
    7.1700022979e+02    5.3041289415e-12    4.4672143312e-03
    7.1800007929e+02    5.2990866638e-12    4.4673330630e-03
    7.1900018072e+02    5.2991800393e-12    4.4674518198e-03
    7.2000003662e+02    5.2978027504e-12    4.4675705422e-03
    7.2100014441e+02    5.2929267978e-12    4.4676892886e-03
    7.2200000664e+02    5.2876977691e-12    4.4678079995e-03
    7.2300012070e+02    5.2767903419e-12    4.4679267331e-03
    7.2400023788e+02    5.2736214104e-12    4.4680454590e-03
    7.2500010943e+02    5.2724396265e-12    4.4681641467e-03
    7.2600023282e+02    5.2706071321e-12    4.4682828542e-03
    7.2700011060e+02    5.2674148567e-12    4.4684015218e-03
    7.2800024026e+02    5.2677475070e-12    4.4685202080e-03
    7.2900012434e+02    5.2667495562e-12    4.4686388538e-03
    7.3000001157e+02    5.2673915128e-12    4.4687574897e-03
    7.3100015066e+02    5.2630407975e-12    4.4688761463e-03
    7.3200004415e+02    5.2624892984e-12    4.4689947662e-03
    7.3300018951e+02    5.2616284928e-12    4.4691134098e-03
    7.3400008929e+02    5.2615234454e-12    4.4692320189e-03
    7.3500024096e+02    5.2606159521e-12    4.4693506537e-03
    7.3600014708e+02    5.2609573563e-12    4.4694692565e-03
    7.3700005638e+02    5.2631312550e-12    4.4695878585e-03
    7.3800021763e+02    5.2638461613e-12    4.4697064905e-03
    7.3900013334e+02    5.2629445040e-12    4.4698250946e-03
    7.4000005228e+02    5.2573682350e-12    4.4699437007e-03
    7.4100022318e+02    5.2593232848e-12    4.4700623388e-03
    7.4200014858e+02    5.2629824378e-12    4.4701809500e-03
    7.4300007722e+02    5.2658624888e-12    4.4702995637e-03
    7.4400000913e+02    5.2656086241e-12    4.4704181794e-03
    7.4500019306e+02    5.2631049931e-12    4.4705368259e-03
    7.4600013154e+02    5.2579109802e-12    4.4706554433e-03
    7.4700007333e+02    5.2493904646e-12    4.4707740596e-03
    7.4800001843e+02    5.2405635605e-12    4.4708926737e-03
    7.4900021558e+02    5.2378877685e-12    4.4710113137e-03
    7.5000016725e+02    5.2304965130e-12    4.4711299195e-03
    7.5100012218e+02    5.2302951720e-12    4.4712485194e-03
    7.5200008033e+02    5.2284714315e-12    4.4713671131e-03
    7.5300004169e+02    5.2236801005e-12    4.4714857002e-03
    7.5400000623e+02    5.2177595093e-12    4.4716042807e-03
    7.5500022270e+02    5.2195453160e-12    4.4717228842e-03
    7.5600019357e+02    5.2169512275e-12    4.4718414520e-03
    7.5700016756e+02    5.2091981419e-12    4.4719600135e-03
    7.5800014467e+02    5.2037911161e-12    4.4720785681e-03
    7.5900012489e+02    5.2000823574e-12    4.4721971147e-03
    7.6000010824e+02    5.1964553023e-12    4.4723156522e-03
    7.6100009474e+02    5.1910920462e-12    4.4724341795e-03
    7.6200008441e+02    5.1883287146e-12    4.4725526958e-03
    7.6300007724e+02    5.1937649203e-12    4.4726712011e-03
    7.6400007322e+02    5.1955478090e-12    4.4727896957e-03
    7.6500007232e+02    5.1928690989e-12    4.4729081804e-03
    7.6600007456e+02    5.1942814036e-12    4.4730266567e-03
    7.6700007993e+02    5.1896622336e-12    4.4731451261e-03
    7.6800008846e+02    5.1833798124e-12    4.4732635905e-03
    7.6900010015e+02    5.1774446313e-12    4.4733820517e-03
    7.7000011501e+02    5.1777451837e-12    4.4735005119e-03
    7.7100013306e+02    5.1766684473e-12    4.4736189732e-03
    7.7200015431e+02    5.1742406840e-12    4.4737374369e-03
    7.7300017876e+02    5.1726387103e-12    4.4738559042e-03
    7.7400020644e+02    5.1710046388e-12    4.4739743752e-03
    7.7500023735e+02    5.1711505381e-12    4.4740928499e-03
    7.7600002273e+02    5.1690233271e-12    4.4742112980e-03
    7.7700006013e+02    5.1677189879e-12    4.4743297776e-03
    7.7800010081e+02    5.1732456511e-12    4.4744482580e-03
    7.7900014478e+02    5.1687782164e-12    4.4745667387e-03
    7.8000019206e+02    5.1641532105e-12    4.4746852191e-03
    7.8100024265e+02    5.1601351454e-12    4.4748036982e-03
    7.8200004777e+02    5.1568057248e-12    4.4749221459e-03
    7.8300010494e+02    5.1523762238e-12    4.4750406203e-03
    7.8400016538e+02    5.1451688014e-12    4.4751590909e-03
    7.8500022905e+02    5.1392598821e-12    4.4752775575e-03
    7.8600004717e+02    5.1351295360e-12    4.4753959900e-03
    7.8700011724e+02    5.1323734380e-12    4.4755144473e-03
    7.8800019048e+02    5.1316969482e-12    4.4756328995e-03
    7.8900001810e+02    5.1391831422e-12    4.4757513165e-03
    7.9000009762e+02    5.1382767542e-12    4.4758697566e-03
    7.9100018024e+02    5.1430342719e-12    4.4759881891e-03
    7.9200001719e+02    5.1418506678e-12    4.4761065836e-03
    7.9300010602e+02    5.1399726645e-12    4.4762249980e-03
    7.9400019797e+02    5.1404020777e-12    4.4763434020e-03
    7.9500004428e+02    5.1392972900e-12    4.4764617656e-03
    7.9600014252e+02    5.1394576405e-12    4.4765801475e-03
    7.9700024389e+02    5.1403246203e-12    4.4766985189e-03
    7.9800009961e+02    5.1419987882e-12    4.4768168515e-03
    7.9900020721e+02    5.1409116662e-12    4.4769352054e-03
    8.0000006914e+02    5.1396261444e-12    4.4770535231e-03
    8.0100018298e+02    5.1411848056e-12    4.4771718650e-03
    8.0200005116e+02    5.1399998426e-12    4.4772901735e-03
    8.0300017126e+02    5.1403980010e-12    4.4774085093e-03
    8.0400004574e+02    5.1428779981e-12    4.4775268148e-03
    8.0500017216e+02    5.1493463741e-12    4.4776451501e-03
    8.0600005296e+02    5.1442097226e-12    4.4777634570e-03
    8.0700018575e+02    5.1434623262e-12    4.4778817951e-03
    8.0800007293e+02    5.1419308430e-12    4.4780001062e-03
    8.0900021212e+02    5.1385186388e-12    4.4781184498e-03
    8.1000010575e+02    5.1399713056e-12    4.4782367672e-03
    8.1100000262e+02    5.1420028649e-12    4.4783550876e-03
    8.1200015154e+02    5.1407227787e-12    4.4784734396e-03
    8.1300005496e+02    5.1418207719e-12    4.4785917632e-03
    8.1400021046e+02    5.1418221308e-12    4.4787101160e-03
    8.1500012046e+02    5.1439216352e-12    4.4788284377e-03
    8.1600003375e+02    5.1474031435e-12    4.4789467565e-03
    8.1700019910e+02    5.1484916244e-12    4.4790651009e-03
    8.1800011890e+02    5.1460265752e-12    4.4791834117e-03
    8.1900004191e+02    5.1479290387e-12    4.4793017179e-03
    8.2000021692e+02    5.1447723082e-12    4.4794200490e-03
    8.2100014632e+02    5.1460578300e-12    4.4795383457e-03
    8.2200007888e+02    5.1454952443e-12    4.4796566370e-03
    8.2300001459e+02    5.1492933769e-12    4.4797749223e-03
    8.2400020222e+02    5.1480825947e-12    4.4798932304e-03
    8.2500014416e+02    5.1519024697e-12    4.4800115018e-03
    8.2600008919e+02    5.1556639119e-12    4.4801297655e-03
    8.2700003734e+02    5.1546121213e-12    4.4802480210e-03
    8.2800023741e+02    5.1593709979e-12    4.4803662968e-03
    8.2900019182e+02    5.1593859459e-12    4.4804845329e-03
    8.3000014936e+02    5.1573081839e-12    4.4806027574e-03
    8.3100011002e+02    5.1588192835e-12    4.4807209702e-03
    8.3200007379e+02    5.1570744527e-12    4.4808391717e-03
    8.3300004066e+02    5.1591236777e-12    4.4809573629e-03
    8.3400001063e+02    5.1603915337e-12    4.4810755452e-03
    8.3500023252e+02    5.1642576114e-12    4.4811937495e-03
    8.3600020871e+02    5.1662565570e-12    4.4813119189e-03
    8.3700018802e+02    5.1614772968e-12    4.4814300851e-03
    8.3800017044e+02    5.1655811824e-12    4.4815482507e-03
    8.3900015599e+02    5.1732290858e-12    4.4816664177e-03
    8.4000014467e+02    5.1709406939e-12    4.4817845870e-03
    8.4100013651e+02    5.1687501431e-12    4.4819027588e-03
    8.4200013152e+02    5.1700044101e-12    4.4820209331e-03
    8.4300012972e+02    5.1706009683e-12    4.4821391092e-03
    8.4400013113e+02    5.1705493300e-12    4.4822572866e-03
    8.4500013577e+02    5.1718171861e-12    4.4823754649e-03
    8.4600014366e+02    5.1752755930e-12    4.4824936438e-03
    8.4700015483e+02    5.1703495713e-12    4.4826118231e-03
    8.4800016928e+02    5.1740240437e-12    4.4827300022e-03
    8.4900018702e+02    5.1755528091e-12    4.4828481802e-03
    8.5000020802e+02    5.1788454299e-12    4.4829663558e-03
    8.5100023226e+02    5.1852105292e-12    4.4830845272e-03
    8.5200001090e+02    5.1869010040e-12    4.4832026638e-03
    8.5300004156e+02    5.1949633726e-12    4.4833208240e-03
    8.5400007541e+02    5.1983782946e-12    4.4834389792e-03
    8.5500011243e+02    5.1976974845e-12    4.4835571299e-03
    8.5600015261e+02    5.1978632706e-12    4.4836752768e-03
    8.5700019594e+02    5.2005049771e-12    4.4837934197e-03
    8.5800024238e+02    5.2040476359e-12    4.4839115568e-03
    8.5900004309e+02    5.2047202927e-12    4.4840296564e-03
    8.6000009574e+02    5.2061865485e-12    4.4841477756e-03
    8.6100015150e+02    5.2106845158e-12    4.4842658834e-03
    8.6200021041e+02    5.2120474950e-12    4.4843839789e-03
    8.6300002361e+02    5.2108163293e-12    4.4845020326e-03
    8.6400008879e+02    5.2063536935e-12    4.4846201039e-03
    8.6500015708e+02    5.2056375519e-12    4.4847381646e-03
    8.6600022846e+02    5.2106532610e-12    4.4848562162e-03
    8.6700005410e+02    5.2108679676e-12    4.4849742307e-03
    8.6800013165e+02    5.2104018641e-12    4.4850922678e-03
    8.6900021229e+02    5.2110147291e-12    4.4852102986e-03
    8.7000004718e+02    5.2116031339e-12    4.4853282945e-03
    8.7100013402e+02    5.2130381350e-12    4.4854463159e-03
    8.7200022398e+02    5.2138996791e-12    4.4855643352e-03
    8.7300006824e+02    5.2174953352e-12    4.4856823244e-03
    8.7400016449e+02    5.2208586189e-12    4.4858003431e-03
    8.7500001508e+02    5.2229934548e-12    4.4859183329e-03
    8.7600011770e+02    5.2241675465e-12    4.4860363522e-03
    8.7700022352e+02    5.2268459434e-12    4.4861543708e-03
    8.7800008372e+02    5.2275593672e-12    4.4862723599e-03
    8.7900019599e+02    5.2286492070e-12    4.4863903777e-03
    8.8000006262e+02    5.2263445084e-12    4.4865083649e-03
    8.8100018128e+02    5.2245928830e-12    4.4866263785e-03
    8.8200005428e+02    5.2251323673e-12    4.4867443587e-03
    8.8300017932e+02    5.2262330784e-12    4.4868623630e-03
    8.8400005875e+02    5.2318494225e-12    4.4869803317e-03
    8.8500019030e+02    5.2338646749e-12    4.4870983231e-03
    8.8600007632e+02    5.2365879155e-12    4.4872162779e-03
    8.8700021449e+02    5.2378938209e-12    4.4873342540e-03
    8.8800010704e+02    5.2429570916e-12    4.4874521917e-03
    8.8900000274e+02    5.2498209082e-12    4.4875701197e-03
    8.9000015037e+02    5.2569469930e-12    4.4876880670e-03
    8.9100005214e+02    5.2549385351e-12    4.4878059751e-03
    8.9200020568e+02    5.2528825156e-12    4.4879239033e-03
    8.9300011329e+02    5.2538622843e-12    4.4880417937e-03
    8.9400002382e+02    5.2575802416e-12    4.4881596762e-03
    8.9500018620e+02    5.2564999141e-12    4.4882775802e-03
    8.9600010274e+02    5.2607954049e-12    4.4883954466e-03
    8.9700002232e+02    5.2617969161e-12    4.4885133043e-03
    8.9800019382e+02    5.2634642895e-12    4.4886311819e-03
    8.9900011951e+02    5.2659198263e-12    4.4887490202e-03
    9.0000004825e+02    5.2637523768e-12    4.4888668487e-03
